,Magazijn_LN,artikel_nr,Mutatiesoort,Beweging,Totaal_gewicht,Stuk_gewicht,Date_Time,buchungs_nr,bewegungsart,Voorraad na mutatie,Code_voorraadmutatie
39988,EZDS,66564,,Lager an Lager,400.0,400.0,2023-09-04 19:34:54,20338073,300,0.0,0.0
39989,EZDS,66564,,Lager an Lager,400.0,400.0,2023-09-04 19:35:00,20338080,300,0.0,0.0
39990,EZDS,66564,,Lager an Lager,-400.0,-400.0,2023-09-04 19:35:35,20338090,300,0.0,0.0
39991,EZDS,66564,,Lager an Lager,400.0,400.0,2023-09-04 19:35:43,20338091,300,0.0,0.0
39992,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-04 20:03:06,20338245,300,0.0,0.0
39993,EZDS,64305,,Minusbestand durch Zugang aufgelöst,732.716,732.716,2023-09-04 20:03:14,20338246,402,0.0,0.0
39994,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-04 20:03:14,20338246,300,0.0,0.0
39995,EZDS,22820,,Abgang,-331.683,-331.683,2023-09-04 20:07:45,20338277,200,0.0,0.0
39996,EZDS,48545,5.0,Abgang,-42.939,-42.939,2023-09-04 20:23:46,20338316,200,0.0,0.0
39997,EZDS,66564,5.0,Abgang,-14.163,-14.163,2023-09-04 20:39:33,20338441,200,0.0,0.0
39998,EZMV,60046,,Abgang,-48.984,-48.984,2023-09-04 20:39:47,20338442,200,0.0,0.0
39999,EZMV,67451,,Abgang,-53.785,-53.785,2023-09-04 20:40:11,20338443,200,0.0,0.0
40000,EZDS,22820,3.0,Lager an Lager,625.0,25.0,2023-09-04 20:46:02,20338525,300,0.0,0.0
40001,EZDS,67452,,Abgang,-270.774,-270.774,2023-09-04 21:02:02,20338617,200,0.0,0.0
40002,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-04 21:10:39,20338689,300,0.0,0.0
40003,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-04 21:10:44,20338691,300,0.0,0.0
40004,EZDS,67452,,Abgang,-213.379,-213.379,2023-09-04 21:18:59,20338720,200,0.0,0.0
40005,EZDS,67452,,Lager an Lager,400.0,400.0,2023-09-04 21:19:54,20338730,300,0.0,0.0
40006,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-04 22:07:28,20338950,300,0.0,0.0
40007,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-04 22:07:37,20338951,300,0.0,0.0
40008,EZDS,22820,,Minusbestand durch Zugang aufgelöst,656.86,656.86,2023-09-04 22:07:37,20338951,402,0.0,0.0
40009,EZDS,22820,,Abgang,-331.099,-331.099,2023-09-04 22:20:47,20338998,200,0.0,0.0
40010,EZDS,48545,5.0,Abgang,-42.221,-42.221,2023-09-04 22:22:57,20339017,200,0.0,0.0
40011,EZDS,22820,,Lager an Lager,-625.0,-25.0,2023-09-04 22:34:49,20339103,300,0.0,0.0
40012,EZDS,22820,,Lager an Lager,-625.0,-25.0,2023-09-04 22:34:55,20339104,300,0.0,0.0
40013,EZDS,22820,,Minusbestand durch Zugang aufgelöst,807.942,807.942,2023-09-04 22:34:55,20339104,402,0.0,0.0
40014,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-04 22:46:10,20339227,300,0.0,0.0
40015,EZMV,56420,,Mengenauflösung reserv./geplant,1.5,1.5,2023-09-04 23:02:35,20339319,408,0.0,0.0
40016,EZMV,56420,,Lager an Lager,1.5,1.5,2023-09-04 23:02:35,20339319,300,0.0,0.0
40017,EZMV,56420,,Lager an Lager,-1.5,-1.5,2023-09-04 23:02:35,20339319,300,0.0,0.0
40018,EZDS,56420,,Lager an Lager,10.74,10.74,2023-09-04 23:03:22,20339330,300,0.0,0.0
40019,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-04 23:23:20,20339431,300,0.0,0.0
40020,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-04 23:23:22,20339433,300,0.0,0.0
40021,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-04 23:28:39,20339457,300,0.0,0.0
40022,EZDS,22820,,Minusbestand durch Zugang aufgelöst,182.942,182.942,2023-09-04 23:28:59,20339458,402,0.0,0.0
40023,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-04 23:28:59,20339458,300,0.0,0.0
40024,EZDS,65248,5.0,Abgang,-56.225,-56.225,2023-09-05 01:35:27,20339865,200,0.0,0.0
40025,EZMV,64305,,Abgang,-71.209,-71.209,2023-09-05 01:35:28,20339866,200,0.0,0.0
40026,EZDS,60049,5.0,Abgang,-100.028,-100.028,2023-09-05 02:00:23,20340057,200,0.0,0.0
40027,EZDS,22820,,Abgang,-331.198,-331.198,2023-09-05 02:02:24,20340077,200,0.0,0.0
40028,EZDS,22820,,Abgang,-26.309,-26.309,2023-09-05 02:14:19,20340123,200,0.0,0.0
40029,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 02:29:25,20340227,300,0.0,0.0
40030,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 02:29:34,20340229,300,0.0,0.0
40031,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 02:32:03,20340253,300,0.0,0.0
40032,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 02:32:05,20340255,300,0.0,0.0
40033,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 02:33:57,20340269,300,0.0,0.0
40034,EZDS,22820,,Minusbestand durch Zugang aufgelöst,331.788,331.788,2023-09-05 02:34:19,20340280,402,0.0,0.0
40035,EZDS,22820,,Lager an Lager,543.212,543.212,2023-09-05 02:34:19,20340280,300,0.0,0.0
40036,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 02:34:19,20340280,300,0.0,0.0
40037,EZDS,60049,5.0,Abgang,-5.166,-5.166,2023-09-05 02:36:23,20340308,200,0.0,0.0
40038,EZDS,60046,5.0,Abgang,-103.991,-103.991,2023-09-05 02:37:11,20340311,200,0.0,0.0
40039,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 02:45:20,20340433,300,0.0,0.0
40040,EZMV,60049,,Abgang,-14.302,-14.302,2023-09-05 02:53:01,20340510,200,0.0,0.0
40041,EZMV,48545,,Abgang reserviert,-0.556,-0.556,2023-09-05 02:53:20,20340527,202,0.0,0.0
40042,EZMV,32774,,Abgang reserviert,-2.848,-2.848,2023-09-05 02:53:20,20340528,202,0.0,0.0
40043,EZMV,32774,,Abgang reserviert,-6.242,-6.242,2023-09-05 02:53:20,20340529,202,0.0,0.0
40044,EZMV,56420,,Abgang reserviert,-0.303,-0.303,2023-09-05 02:53:25,20340543,202,0.0,0.0
40045,EZMV,67451,,Abgang,-103.385,-103.385,2023-09-05 02:54:19,20340576,200,0.0,0.0
40046,EZDS,66564,5.0,Abgang,-258.686,-258.686,2023-09-05 02:55:11,20340595,200,0.0,0.0
40047,EZDS,67452,,Abgang,-270.643,-270.643,2023-09-05 02:57:05,20340637,200,0.0,0.0
40048,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 03:02:23,20340740,300,0.0,0.0
40049,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 03:02:25,20340742,300,0.0,0.0
40050,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 03:06:19,20340825,300,0.0,0.0
40051,EZMV,60049,,Abgang,-100.045,-100.045,2023-09-05 03:06:35,20340838,200,0.0,0.0
40052,EZMV,48545,,Mengenauflösung reserv./geplant,0.556,0.556,2023-09-05 03:08:51,20340885,408,0.0,0.0
40053,EZMV,48545,,Lager an Lager,15.985,15.985,2023-09-05 03:08:51,20340885,300,0.0,0.0
40054,EZMV,48545,,Lager an Lager,-15.985,-15.985,2023-09-05 03:08:51,20340885,300,0.0,0.0
40055,EZMV,32774,,Lager an Lager,-2.848,-2.848,2023-09-05 03:08:59,20340887,300,0.0,0.0
40056,EZMV,32774,,Lager an Lager,2.848,2.848,2023-09-05 03:08:59,20340887,300,0.0,0.0
40057,EZMV,32774,,Mengenauflösung reserv./geplant,2.848,2.848,2023-09-05 03:08:59,20340887,408,0.0,0.0
40058,EZMV,32774,,Lager an Lager,13.137,13.137,2023-09-05 03:09:37,20340904,300,0.0,0.0
40059,EZMV,32774,,Mengenauflösung reserv./geplant,6.242,6.242,2023-09-05 03:09:37,20340904,408,0.0,0.0
40060,EZMV,32774,,Lager an Lager,-13.137,-13.137,2023-09-05 03:09:37,20340904,300,0.0,0.0
40061,EZDS,22820,,Abgang,-119.644,-119.644,2023-09-05 03:16:25,20340998,200,0.0,0.0
40062,EZDS,22820,,Abgang,-26.834,-26.834,2023-09-05 03:17:03,20341003,200,0.0,0.0
40063,EZDS,48545,5.0,Abgang,-43.593,-43.593,2023-09-05 03:21:24,20341027,200,0.0,0.0
40064,EZDS,61957,5.0,Abgang,-81.106,-81.106,2023-09-05 03:36:16,20341160,200,0.0,0.0
40065,EZDS,66689,5.0,Abgang,-89.025,-89.025,2023-09-05 03:36:32,20341162,200,0.0,0.0
40066,EZMV,60046,,Zugang,500.0,25.0,2023-09-05 03:49:15,20341270,100,0.0,0.0
40067,EZDS,60046,,Lager an Lager,500.0,25.0,2023-09-05 03:49:18,20341273,300,0.0,0.0
40068,EZDS,66564,,Lager an Lager,400.0,400.0,2023-09-05 03:53:13,20341339,300,0.0,0.0
40069,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 03:54:58,20341366,300,0.0,0.0
40070,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 03:54:58,20341366,300,0.0,0.0
40071,EZMV,65248,,Lager an Lager,480.0,480.0,2023-09-05 03:57:22,20341387,300,0.0,0.0
40072,EZMV,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 03:57:22,20341387,300,0.0,0.0
40073,EZDS,48545,5.0,Abgang,-43.433,-43.433,2023-09-05 04:13:54,20341546,200,0.0,0.0
40074,EZDS,35322,5.0,Abgang,-69.539,-69.539,2023-09-05 04:21:37,20341699,200,0.0,0.0
40075,EZDS,56420,,Bestandskorrektur durch Leermeldung,-1.5,-1.5,2023-09-05 04:21:59,20341703,414,0.0,0.0
40076,EZMV,56420,,Lager an Lager,-1.5,-1.5,2023-09-05 04:21:59,20341703,300,0.0,0.0
40077,EZDS,67451,5.0,Abgang,-95.068,-95.068,2023-09-05 04:22:19,20341706,200,0.0,0.0
40078,EZMV,56420,,Lager an Lager,-10.74,-10.74,2023-09-05 04:22:56,20341726,300,0.0,0.0
40079,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 04:30:02,20341795,300,0.0,0.0
40080,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 04:30:06,20341797,300,0.0,0.0
40081,EZDS,64305,5.0,Abgang,-337.645,-337.645,2023-09-05 04:32:13,20341818,200,0.0,0.0
40082,EZMV,35298,,Abgang,-350.563,-350.563,2023-09-05 04:32:18,20341819,200,0.0,0.0
40083,EZMV,65248,,Abgang,-194.754,-194.754,2023-09-05 04:32:20,20341820,200,0.0,0.0
40084,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 04:34:09,20341833,300,0.0,0.0
40085,EZMV,60049,,Zugang,900.0,45.0,2023-09-05 04:40:57,20341885,100,0.0,0.0
40086,EZDS,60049,,Lager an Lager,900.0,45.0,2023-09-05 04:40:59,20341886,300,0.0,0.0
40087,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 04:43:03,20341907,300,0.0,0.0
40088,EZMV,64305,,Zugang,600.0,24.0,2023-09-05 05:13:21,20342059,100,0.0,0.0
40089,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 05:13:23,20342060,300,0.0,0.0
40090,EZDS,66564,5.0,Abgang,-4.769,-4.769,2023-09-05 05:14:49,20342070,200,0.0,0.0
40091,EZDS,10758,5.0,Abgang,-21.153,-21.153,2023-09-05 05:14:57,20342071,200,0.0,0.0
40092,EZMV,67451,,Abgang,-19.995,-19.995,2023-09-05 05:15:03,20342072,200,0.0,0.0
40093,EZDS,60045,5.0,Abgang,-39.85,-39.85,2023-09-05 05:15:10,20342073,200,0.0,0.0
40094,EZMV,64305,,Zugang,600.0,24.0,2023-09-05 05:15:23,20342074,100,0.0,0.0
40095,EZDS,35322,5.0,Abgang,-83.044,-83.044,2023-09-05 05:15:24,20342075,200,0.0,0.0
40096,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 05:15:25,20342076,300,0.0,0.0
40097,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 05:15:25,20342076,300,0.0,0.0
40098,EZDS,22820,5.0,Abgang,-289.998,-289.998,2023-09-05 05:17:22,20342088,200,0.0,0.0
40099,EZMV,35298,,Zugang,750.0,30.0,2023-09-05 05:17:27,20342089,100,0.0,0.0
40100,EZDS,35298,,Lager an Lager,750.0,30.0,2023-09-05 05:17:29,20342090,300,0.0,0.0
40101,EZDS,65248,,Abgang,-146.079,-146.079,2023-09-05 05:24:42,20342110,200,0.0,0.0
40102,EZDS,66564,5.0,Abgang,-4.665,-4.665,2023-09-05 05:48:24,20342245,200,0.0,0.0
40103,EZDS,10758,5.0,Abgang,-21.049,-21.049,2023-09-05 05:48:33,20342246,200,0.0,0.0
40104,EZDS,67451,,Abgang,-20.003,-20.003,2023-09-05 05:48:41,20342247,200,0.0,0.0
40105,EZDS,35322,5.0,Abgang,-83.129,-83.129,2023-09-05 05:49:00,20342249,200,0.0,0.0
40106,EZDS,22820,5.0,Abgang,-290.426,-290.426,2023-09-05 05:50:45,20342261,200,0.0,0.0
40107,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 06:15:28,20342364,300,0.0,0.0
40108,EZMV,60045,,Zugang,500.0,25.0,2023-09-05 06:17:43,20342368,100,0.0,0.0
40109,EZMV,60045,,Lager an Lager,-500.0,-25.0,2023-09-05 06:17:45,20342369,300,0.0,0.0
40110,EZMV,48545,5.0,Abgang,-0.55,-0.55,2023-09-05 06:20:25,20342381,200,0.0,0.0
40111,EZMV,48545,,Zugang,0.55,0.55,2023-09-05 06:20:26,20342383,100,0.0,0.0
40112,EZMV,32774,,Abgang,-0.082,-0.082,2023-09-05 06:23:17,20342392,200,0.0,0.0
40113,EZMV,32774,,Abgang,-2.848,-2.848,2023-09-05 06:23:17,20342392,200,0.0,0.0
40114,EZMV,32774,,Zugang,0.082,0.082,2023-09-05 06:23:17,20342393,100,0.0,0.0
40115,EZMV,32774,,Zugang,2.848,2.848,2023-09-05 06:23:18,20342394,100,0.0,0.0
40116,EZMV,48545,,Lager an Lager,15.435,15.435,2023-09-05 06:24:14,20342401,300,0.0,0.0
40117,EZMV,48545,,Lager an Lager,-15.435,-15.435,2023-09-05 06:24:14,20342401,300,0.0,0.0
40118,EZDS,32774,,Abgang,-6.07,-6.07,2023-09-05 06:26:42,20342414,200,0.0,0.0
40119,EZDS,32774,,Zugang,6.07,6.07,2023-09-05 06:26:42,20342415,100,0.0,0.0
40120,EZMV,65248,,Zugang,480.0,480.0,2023-09-05 06:27:10,20342424,100,0.0,0.0
40121,EZMV,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 06:27:12,20342425,300,0.0,0.0
40122,EZMV,65248,,Lager an Lager,480.0,480.0,2023-09-05 06:27:12,20342425,300,0.0,0.0
40123,EZMV,65248,,Zugang,480.0,480.0,2023-09-05 06:28:49,20342437,100,0.0,0.0
40124,EZMV,65248,,Lager an Lager,480.0,480.0,2023-09-05 06:28:51,20342438,300,0.0,0.0
40125,EZMV,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 06:28:51,20342438,300,0.0,0.0
40126,EZDS,32774,,Lager an Lager,7.067,7.067,2023-09-05 06:29:11,20342442,300,0.0,0.0
40127,EZMV,11176,,Abgang reserviert,-4.472,-4.472,2023-09-05 06:47:28,20342688,202,0.0,0.0
40128,EZMV,60049,,Abgang reserviert,-1.653,-1.653,2023-09-05 06:47:36,20342718,202,0.0,0.0
40129,EZMV,60049,,Abgang reserviert,-1.579,-1.579,2023-09-05 06:47:36,20342719,202,0.0,0.0
40130,EZMV,11176,,Zugang Kennzeichen,0.0,0.0,2023-09-05 06:47:37,20342722,108,0.0,0.0
40131,EZMV,60049,,Zugang Kennzeichen,0.0,0.0,2023-09-05 06:47:39,20342731,108,0.0,0.0
40132,EZMV,11176,,Abgang reserviert,-8.715,-8.715,2023-09-05 06:47:59,20342734,202,0.0,0.0
40133,EZDS,11176,,Lager an Lager,8.715,8.715,2023-09-05 06:47:59,20342734,300,0.0,0.0
40134,EZMV,11176,,Mengenauflösung reserv./geplant,8.715,8.715,2023-09-05 06:47:59,20342734,408,0.0,0.0
40135,EZMV,56420,,Lager an Lager,14.15,14.15,2023-09-05 06:48:40,20342752,300,0.0,0.0
40136,EZMV,56420,,Lager an Lager,-14.15,-14.15,2023-09-05 06:48:40,20342752,300,0.0,0.0
40137,EZMV,56420,,Mengenauflösung reserv./geplant,0.303,0.303,2023-09-05 06:48:40,20342752,408,0.0,0.0
40138,EZMV,60049,,Mengenauflösung reserv./geplant,1.653,1.653,2023-09-05 06:48:50,20342754,408,0.0,0.0
40139,EZMV,60049,,Abgang reserviert,-1.653,-1.653,2023-09-05 06:48:50,20342754,202,0.0,0.0
40140,EZDS,60049,,Lager an Lager,-1.653,-1.653,2023-09-05 06:48:50,20342754,300,0.0,0.0
40141,EZMV,11176,,Mengenauflösung reserv./geplant,4.472,4.472,2023-09-05 06:50:55,20342784,408,0.0,0.0
40142,EZMV,11176,,Lager an Lager,19.686,19.686,2023-09-05 06:50:55,20342784,300,0.0,0.0
40143,EZMV,11176,,Lager an Lager,-19.686,-19.686,2023-09-05 06:50:55,20342784,300,0.0,0.0
40144,EZDS,56420,,Abgang,-0.3,-0.3,2023-09-05 07:00:20,20342894,200,0.0,0.0
40145,EZDS,60049,,Lager an Lager,-900.0,-45.0,2023-09-05 07:00:27,20342897,300,0.0,0.0
40146,EZDS,60049,,Lager an Lager,900.0,45.0,2023-09-05 07:00:27,20342897,300,0.0,0.0
40147,EZDS,60049,,Minusbestand durch Zugang aufgelöst,361.174,361.174,2023-09-05 07:00:34,20342899,402,0.0,0.0
40148,EZMV,60049,,Lager an Lager,538.826,538.826,2023-09-05 07:00:34,20342899,300,0.0,0.0
40149,EZDS,60049,,Lager an Lager,-900.0,-45.0,2023-09-05 07:00:34,20342899,300,0.0,0.0
40150,EZMV,32774,5.0,Lager an Lager,-9.0,-9.0,2023-09-05 07:00:44,20342904,300,0.0,0.0
40151,EZMV,56420,5.0,Lager an Lager,-0.3,-0.3,2023-09-05 07:00:44,20342904,300,0.0,0.0
40152,EZMV,48545,5.0,Lager an Lager,-0.55,-0.55,2023-09-05 07:00:44,20342904,300,0.0,0.0
40153,EZMV,11176,,Abgang,-4.34,-4.34,2023-09-05 07:17:13,20343066,200,0.0,0.0
40154,EZMV,11176,,Zugang,4.34,4.34,2023-09-05 07:17:13,20343067,100,0.0,0.0
40155,EZMV,56420,,Lager an Lager,13.85,13.85,2023-09-05 07:17:55,20343068,300,0.0,0.0
40156,EZMV,56420,,Lager an Lager,-13.85,-13.85,2023-09-05 07:17:55,20343068,300,0.0,0.0
40157,EZDS,66564,5.0,Abgang,-5.364,-5.364,2023-09-05 07:19:31,20343084,200,0.0,0.0
40158,EZDS,10758,,Abgang,-20.945,-20.945,2023-09-05 07:19:38,20343085,200,0.0,0.0
40159,EZDS,67451,,Abgang,-20.005,-20.005,2023-09-05 07:19:41,20343086,200,0.0,0.0
40160,EZMV,60049,,Abgang,-33.089,-33.089,2023-09-05 07:19:41,20343087,200,0.0,0.0
40161,EZMV,60045,,Abgang,-40.077,-40.077,2023-09-05 07:19:50,20343088,200,0.0,0.0
40162,EZDS,11176,,Lager an Lager,15.346,15.346,2023-09-05 07:19:57,20343089,300,0.0,0.0
40163,EZDS,11176,,Lager an Lager,-15.346,-15.346,2023-09-05 07:19:57,20343089,300,0.0,0.0
40164,EZMV,35322,,Abgang,-82.846,-82.846,2023-09-05 07:20:06,20343091,200,0.0,0.0
40165,EZMV,64305,,Abgang,-124.901,-124.901,2023-09-05 07:20:21,20343092,200,0.0,0.0
40166,EZDS,65248,5.0,Abgang,-145.689,-145.689,2023-09-05 07:20:53,20343101,200,0.0,0.0
40167,EZDS,22820,5.0,Abgang,-289.765,-289.765,2023-09-05 07:21:39,20343110,200,0.0,0.0
40168,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 07:31:18,20343253,300,0.0,0.0
40169,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 07:31:23,20343255,300,0.0,0.0
40170,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 07:31:23,20343255,300,0.0,0.0
40171,EZMV,11176,,Lager an Lager,-4.34,-4.34,2023-09-05 07:33:19,20343295,300,0.0,0.0
40172,EZMV,11176,,Lager an Lager,4.34,4.34,2023-09-05 07:33:19,20343295,300,0.0,0.0
40173,EZMV,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 07:35:00,20343315,300,0.0,0.0
40174,EZMV,64305,,Lager an Lager,600.0,24.0,2023-09-05 07:35:00,20343315,300,0.0,0.0
40175,EZDS,60049,,Lager an Lager,-18.294,-18.294,2023-09-05 07:35:54,20343330,300,0.0,0.0
40176,EZMV,60049,,Lager an Lager,18.294,18.294,2023-09-05 07:35:54,20343330,300,0.0,0.0
40177,EZMV,64305,,Lager an Lager,600.0,24.0,2023-09-05 07:35:57,20343332,300,0.0,0.0
40178,EZMV,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 07:35:57,20343332,300,0.0,0.0
40179,EZDS,60049,,Abgang,-1.56,-1.56,2023-09-05 07:40:33,20343474,200,0.0,0.0
40180,EZDS,60049,,Zugang,1.56,1.56,2023-09-05 07:40:34,20343475,100,0.0,0.0
40181,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 07:42:50,20343531,300,0.0,0.0
40182,EZMV,60049,,Lager an Lager,16.734,16.734,2023-09-05 07:43:51,20343549,300,0.0,0.0
40183,EZMV,60049,,Lager an Lager,-16.734,-16.734,2023-09-05 07:43:51,20343549,300,0.0,0.0
40184,EZDS,10758,5.0,Abgang,-20.99,-20.99,2023-09-05 07:47:16,20343623,200,0.0,0.0
40185,EZMV,67451,,Abgang,-19.986,-19.986,2023-09-05 07:47:18,20343624,200,0.0,0.0
40186,EZMV,60049,,Abgang,-33.164,-33.164,2023-09-05 07:47:20,20343625,200,0.0,0.0
40187,EZMV,60045,,Abgang,-40.174,-40.174,2023-09-05 07:47:29,20343630,200,0.0,0.0
40188,EZMV,35322,,Abgang,-82.979,-82.979,2023-09-05 07:47:45,20343661,200,0.0,0.0
40189,EZMV,60049,,Lager an Lager,-1.56,-1.56,2023-09-05 07:48:04,20343666,300,0.0,0.0
40190,EZMV,60049,,Lager an Lager,1.56,1.56,2023-09-05 07:48:04,20343666,300,0.0,0.0
40191,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 07:49:07,20343679,300,0.0,0.0
40192,EZMV,65248,,Abgang,-146.517,-146.517,2023-09-05 07:49:18,20343683,200,0.0,0.0
40193,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 07:50:03,20343698,300,0.0,0.0
40194,EZDS,35322,,Lager an Lager,-875.0,-35.0,2023-09-05 07:53:29,20343745,300,0.0,0.0
40195,EZMV,35322,,Lager an Lager,875.0,35.0,2023-09-05 07:53:29,20343745,300,0.0,0.0
40196,EZMV,35322,,Lager an Lager,-875.0,-35.0,2023-09-05 07:53:35,20343754,300,0.0,0.0
40197,EZDS,35322,,Lager an Lager,875.0,875.0,2023-09-05 07:53:35,20343754,300,0.0,0.0
40198,EZDS,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 07:58:50,20343847,300,0.0,0.0
40199,EZDS,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 07:58:55,20343851,300,0.0,0.0
40200,EZDS,22820,,Minusbestand durch Zugang aufgelöst,1501.543,1501.543,2023-09-05 08:05:25,20343873,402,0.0,0.0
40201,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 08:05:25,20343873,300,0.0,0.0
40202,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 08:41:34,20344118,300,0.0,0.0
40203,EZDS,64305,,Minusbestand durch Zugang aufgelöst,916.297,916.297,2023-09-05 08:41:43,20344119,402,0.0,0.0
40204,EZMV,64305,,Lager an Lager,-316.297,-316.297,2023-09-05 08:41:43,20344119,300,0.0,0.0
40205,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 08:41:43,20344119,300,0.0,0.0
40206,EZDS,64305,5.0,Abgang,-126.475,-126.475,2023-09-05 08:48:15,20344144,200,0.0,0.0
40207,EZDS,10758,5.0,Abgang,-21.0,-21.0,2023-09-05 08:54:28,20344193,200,0.0,0.0
40208,EZDS,67451,5.0,Abgang,-20.032,-20.032,2023-09-05 08:54:32,20344194,200,0.0,0.0
40209,EZMV,60049,,Abgang,-32.884,-32.884,2023-09-05 08:54:32,20344195,200,0.0,0.0
40210,EZMV,60045,,Abgang,-39.901,-39.901,2023-09-05 08:54:40,20344196,200,0.0,0.0
40211,EZMV,35322,,Abgang,-82.996,-82.996,2023-09-05 08:54:57,20344199,200,0.0,0.0
40212,EZDS,65248,5.0,Abgang,-145.781,-145.781,2023-09-05 08:56:27,20344237,200,0.0,0.0
40213,EZMV,64305,,Abgang,-125.747,-125.747,2023-09-05 09:03:45,20344317,200,0.0,0.0
40214,EZMV,64305,,Abgang,-12.683,-12.683,2023-09-05 09:19:24,20344500,200,0.0,0.0
40215,EZDS,67451,5.0,Abgang,-56.703,-56.703,2023-09-05 09:20:00,20344507,200,0.0,0.0
40216,EZMV,65248,,Abgang,-6.212,-6.212,2023-09-05 09:20:23,20344508,200,0.0,0.0
40217,EZDS,67452,,Abgang,-270.747,-270.747,2023-09-05 09:23:16,20344544,200,0.0,0.0
40218,EZMV,60049,,Abgang,-105.981,-105.981,2023-09-05 09:34:14,20344665,200,0.0,0.0
40219,EZDS,64305,5.0,Abgang,-157.853,-157.853,2023-09-05 09:34:22,20344669,200,0.0,0.0
40220,EZMV,35322,,Zugang,875.0,35.0,2023-09-05 09:37:45,20344699,100,0.0,0.0
40221,EZMV,35322,,Lager an Lager,-875.0,-35.0,2023-09-05 09:37:47,20344700,300,0.0,0.0
40222,EZMV,35322,,Lager an Lager,875.0,35.0,2023-09-05 09:37:47,20344700,300,0.0,0.0
40223,EZDS,10758,5.0,Abgang,-21.087,-21.087,2023-09-05 09:47:47,20344855,200,0.0,0.0
40224,EZDS,67451,,Abgang,-20.007,-20.007,2023-09-05 09:47:50,20344858,200,0.0,0.0
40225,EZDS,60049,5.0,Abgang,-32.978,-32.978,2023-09-05 09:47:51,20344859,200,0.0,0.0
40226,EZDS,60045,5.0,Abgang,-40.096,-40.096,2023-09-05 09:48:00,20344862,200,0.0,0.0
40227,EZMV,35322,,Abgang,-83.0,-83.0,2023-09-05 09:48:15,20344865,200,0.0,0.0
40228,EZMV,64305,,Abgang,-124.423,-124.423,2023-09-05 09:48:24,20344868,200,0.0,0.0
40229,EZDS,22820,5.0,Abgang,-290.3,-290.3,2023-09-05 09:50:03,20344891,200,0.0,0.0
40230,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 09:54:56,20344953,300,0.0,0.0
40231,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 09:54:56,20344953,300,0.0,0.0
40232,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 09:55:09,20344960,300,0.0,0.0
40233,EZDS,64305,,Minusbestand durch Zugang aufgelöst,863.478,863.478,2023-09-05 09:55:09,20344960,402,0.0,0.0
